Gerando array de quaternions.... pronto!
Gerando array de vetores.... pronto!

(448.78, -496.025, 53.1316)
(-239.739, 1075.47, 625.801)
(-0.197651, 1118.6, 115.971)
(-430.509, 884.024, -526.519)
(155.879, -696.732, -529.577)
(-1183.21, -420.357, -144.708)
(999.667, 944.269, -25.9102)
(507.64, -49.4748, 1191.83)
(-270.467, -276.138, -384.913)
(-200.358, 677.77, -642.376)
(-212.057, -77.1814, -672)
(165.767, -874.032, 572.011)
(521.217, -238.319, 485.19)
(99.5528, 903.104, 211.705)
(-80.828, 16.0649, 931.26)
(564.124, -579.694, -923.271)
(43.2975, 566.924, -551.715)
(-213.613, 1364.16, -315.667)
(-274.794, 463.642, 967.987)
(830.838, -17.9275, 824.061)
(68.3207, -144.36, 605.962)
(-145.077, 123.748, 714.57)
(718.44, -4.83852, 1102.12)
(-313.975, 432.091, -204.954)
(-254.399, 870.441, -21.6278)
(918.113, -172.404, 327.606)
(148.327, 610.231, -311.932)
(-188.464, -833.908, 767.698)
(96.7758, -261.771, -195.853)
(-686.065, -173.384, -727.195)
(-46.162, 726.171, 92.5343)
(158.867, -200.913, -253.651)
(-560.278, 433.087, 171.186)
(152.121, -648.779, -533.734)
(-449.146, 243.77, -571.232)
(235.108, 812.246, -623.654)
(-677.263, -304.879, 190.965)
(1067.28, 238.99, 882.009)
(-338.432, 599.224, 152.816)
(-16.0769, 1026.2, 339.445)
(-407.058, 703.855, 649.982)
(-176.809, 743.539, -961.121)
(699.41, -304.226, -682.228)
(-972.287, -291.336, -312.465)
(-626.078, -46.0224, 302.946)
(558.747, -276.441, 861.541)
(274.366, 313.327, 183.87)
(942.879, -498.638, -787.601)
(433.162, 467.579, -232.478)
(166.961, -2.54205, -789.498)
(-308.858, -928.081, 411.651)
(595.571, -475.796, 323.636)
(-1071.06, -79.1276, -33.7373)
(-277.376, -1261.56, 409.838)
(827.17, -288.163, 282.249)
(100.52, -685.338, -822.574)
(-249.205, -113.76, -1322.03)
(35.5432, -997.851, 65.4592)
(338.134, 276.451, 842.166)
(-570.567, 1228.9, 338.944)
(118.165, -486.675, -356.935)
(764.854, -420.231, 280.184)
(1317.83, 425.074, 469.779)
(531.08, 113.641, 391.079)
(-826.389, 561.09, 38.4115)
(-75.3299, -469.399, 190.515)
(-488.797, 22.9736, -459.148)
(98.6012, 276.799, 1232.64)
(222.671, -964.546, -533.645)
(756.717, -817.583, 54.7263)
(301.088, 791.21, 271.142)
(-12.4475, -189.583, 1249.61)
(327.481, -295.404, -1302.74)
(-1141.29, -9.14815, -614.796)
(279.263, 195.265, 425.965)
(810.735, -503.817, -32.2557)
(613.776, 129.219, 330.289)
(-802.81, 668.67, 164.266)
(-522.915, 332.209, -424.347)
(69.2219, -759.622, -537.13)
(-885.664, -285.887, -88.909)
(720.4, 991.037, -74.6959)
(696.387, -314.921, -208.656)
(703.213, -1166.02, -389.969)
(-791.476, -764.006, -131.662)
(-774.015, 214.187, -851.302)
(-619.845, 2.43685, -92.1058)
(-648.153, -353.066, -47.0307)
(-1037.88, 78.8243, -804.644)
(317.651, -463.252, 108.556)
(274.602, -846.627, -175.133)
(-344.406, 510.172, -775.299)
(482.706, -359.886, -359.39)
(-985.17, 413.314, 422.958)
(110.965, 315.131, 68.0194)
(627.654, -7.80038, 797.213)
(127.109, -652.941, -309.078)
(185.586, 308.997, -4.73887)
(-46.2741, -678.378, 261.615)
(319.265, 750.316, 253.027)
(608.19, -280.073, 372.995)
(842.245, -408.483, -477.209)
(-287.567, -123.28, 700.151)
(-747.702, 100.206, -1185.35)
(25.5061, -704.47, -5.44527)
(-18.47, -950.945, -513.747)
(-419.237, -949.85, -74.8945)
(1135.02, -467.572, -31.0361)
(575.348, 766.373, -358.901)
(190.602, -152.589, 1033.56)
(-316.199, -342.794, 518.052)
(-892.635, 288.232, -500.996)
(-76.237, -174.158, -413.661)
(623.173, 1074.11, -464.667)
(370.455, -121.495, -555.254)
(756.247, 281.133, -15.6226)
(-676.021, 522.412, 629.496)
(-437.92, 607.503, -353.544)
(-14.2657, -447.986, 976.565)
(-772.996, 817.096, 755.817)
(-337.56, 573.952, -635.251)
(582.916, 827.983, 362.042)
(1222.42, 304.329, 485.673)
(-359.076, 835.421, 417.601)
(-714.092, -276.921, -559.812)
(30.5665, -1390.87, -123.102)
(198.125, 553.95, 179.176)
(-376.278, 654.506, -519.746)
(-293.494, 169.985, -1422.33)
(-328.005, 66.2411, -579.593)
(112.897, -882.041, 456.589)
(-323.306, 308.112, 250.691)
(434.58, -142.823, 490.927)
(-1091.74, -491.788, -414.703)
(91.2333, 404.017, 1045.54)
(812.585, 218.514, 732.131)
(189.897, -658.282, -566.383)
(793.6, 611.108, -770.95)
(-464.374, -439.745, 1217.63)
(-1231.02, 405.348, 29.9527)
(418.535, -142.076, -319.696)
(721.024, -78.6104, 621.375)
(630.2, -311.349, -91.7517)
(-677.242, -0.566836, -812.373)
(-735.772, -119.348, -90.9315)
(-78.9017, 333.17, 867.812)
(-649.903, 667.207, -80.6137)
(246.874, -1165.98, -293.701)
(480.057, -222.818, 589.545)
(592.217, 344.759, 1239.6)
(-482.955, 958.36, 275.273)
(-1153.28, -51.0168, 192.416)
(-524.413, 304.006, -158.961)
(-428.129, 602.841, 16.0904)
(-1289.96, 212.455, 147.399)
(423.337, 213.418, 320.2)
(317.002, 419.669, 739.082)
(-858.197, -480.491, 112.271)
(239.062, -127.659, 646.713)
(-593.762, 386.619, -904.574)
(44.726, -272.058, -200.578)
(957.565, -43.5268, -332.767)
(75.4256, 305.742, 662.458)
(58.7002, -335.281, -118.68)
(295.645, 630.93, 212.841)
(203.088, -644.275, -522.103)
(755.899, 14.4934, 125.967)
(451.816, -331.931, 888.621)
(237.063, 509.059, -522.268)
(-1306.18, -103.479, 507.282)
(195.191, 512.385, 443.081)
(-82.3383, 533.404, 936.629)
(-120.241, 914.626, 482.272)
(957.472, -283.169, 714.794)
(22.8102, -1023.02, -7.96256)
(807.053, 392.126, -568.116)
(161.292, 622.068, -269.971)
(-1050.13, 88.0298, -142.684)
(-263.13, 19.4649, 371.002)
(-83.2393, -1319.18, -103.999)
(-24.6698, -317.338, 599.16)
(490.227, -631.329, 110.859)
(-263.27, 211.644, -1006.02)
(-698.845, -346.256, -278.476)
(693.043, 704.952, -421.078)
(-335.182, 90.505, -1309.92)
(-784.663, -480.295, -23.0829)
(448.307, -806.79, -551.843)
(1139.21, -718.982, -89.8789)
(-231.501, -275.281, -933.747)
(-807.026, 392.266, 307.957)
(302.567, 980.935, 947.013)
(116.941, -457.873, -393.567)
(-764.632, -476.771, -167.706)
(-1124.01, -492.514, 795.031)
(-614.667, -84.147, 251.011)
(585.442, 768.504, 256.662)
(-171.153, 38.8891, -481.145)
(661.089, 50.3585, -103.403)
(-949.952, 814.171, 201.126)
(-410.483, 806.625, 667.509)
(230.679, 442.104, 997.692)
(239.149, -852.134, -82.8288)
(1247.74, 146.493, -138.946)
(-1213.82, 171.833, 623.507)
(-763.237, 483.538, -929.658)
(441.51, -301.998, 106.904)
(124.614, 135.477, 937.166)
(399.144, -373.773, 451.096)
(-7.85642, -292.894, -1016.25)
(-520.146, -82.6206, -535.251)
(-453.208, 680.972, 448.561)
(-184.724, 620.398, -674.552)
(-61.7745, -1194.92, 273.958)
(-81.874, 13.1767, 787.902)
(-184.61, 793.866, 1158.4)
(-171.661, 1021.08, -394.223)
(-965.568, 137.385, -646.91)
(-176.649, 249.647, -546.963)
(-104.688, 585.188, -439.961)
(-944.012, 366.271, -839.965)
(191.864, 293.244, 452.2)
(-60.0654, 668.64, 610.055)
(-857.429, -308.337, -386.94)
(-256.098, 144.199, 636.636)
(244.718, 7.55155, -1122.65)
(54.5814, -334.768, -34.6226)
(873.774, -265.936, 441.993)
(-229.671, 554.212, 422.039)
(-6.34912, -357.331, 47.0968)
(311.615, 632.672, 182.763)
(227.402, -821.568, -47.3528)
(476.656, 1.90158, 600.214)
(-318.394, 46.9505, 1000.19)
(661.873, 210.64, -325.054)
(-1281.39, 239.643, -524.162)
(60.3802, 634.49, 301.222)
(-425.346, 890.741, 440.72)
(-47.8536, 1039.83, 6.57955)
(167.385, -28.2616, 1216.16)
(-342.316, -923.679, 277.127)
(1059.37, 36.4361, 65.2157)
(497.675, 427.692, -235.089)
(-642.917, 108.413, -840.105)
(-403.208, 200.641, 66.5211)
(-467.234, -1221.82, 216.411)
(-485.869, -23.7376, 472.941)
(64.1593, -561.275, 576.231)
(481.506, -222.012, -919.264)
(-462.886, -370.553, -578.147)
(1000.96, 390.664, 5.31133)
(566.699, -455.857, -1143.45)
(-723.964, -373.04, -428.519)
(364.48, -1001.56, 143.016)
(620.985, -782.992, 907.801)
(288.583, -630.59, -721.34)
(-626.365, 555.184, -446.587)
(5.64734, 1263.55, 594.997)
(155.172, -591.229, -67.7367)
(-622.482, -434.122, -513.959)
(-1458.63, -0.980951, -102.236)
(-622.89, 86.2643, -229.062)
(543.918, 749.967, 375.394)
(175.448, -158.207, -454.416)
(556.901, -56.8205, 370)
(-516.375, 900.104, -727.259)
(625.004, 914.711, -193.344)
(181.308, 991.485, 477.644)
(-809.501, -333.629, 153.576)
(157.392, -387.575, 1192.74)
(32.2793, 911.609, -1029.36)
(707.453, -586.214, -914.586)
(-325.518, -72.776, 431.63)
(-99.6026, 887.21, 339.264)
(-478.614, 245.123, 461.901)
(-35.4297, -1025.95, -254.509)
(58.4968, -403.32, -630.701)
(557.337, 688.574, -292.519)
(769.157, -448.184, -285.596)
(-1224.58, -7.10906, -84.0136)
(-178.611, 765.79, 96.5932)
(489.264, 1322.39, 134.576)
(1088.91, -92.7439, -182.071)
(305.74, -353.337, -1073.02)
(378.386, -416.545, -275.701)
(676.479, -253.682, -158.09)
(574.527, -486.919, -1078.74)
(170.91, 450.806, 307.983)
(500.042, 746.484, 124.802)
(-191.572, -237.647, -941.702)
(-12.0036, 694.335, -97.1547)
(278.11, -1114.81, -11.2421)
(-316.923, -123.86, 21.5884)
(-378.913, 151.198, 929.045)
(437.589, 581.74, -90.0677)
(-357.867, -37.8219, -21.0821)
(564.081, 248.159, 388.6)
(-788.363, -290.245, 152.216)
(-151.99, 455.847, 597.13)
(-194.235, 1029.18, -83.7646)
(273.817, -411.659, 586.23)
(379.586, -139.919, -1345.54)
(540.631, 418.934, 170.792)
(762.22, 723.846, -252.27)
(1007.27, 261.078, 28.8038)
(-327.195, 1102.18, 431.283)
(-958.19, 124.833, -336.824)
(3.58787, -176.786, 1047.18)
(464.715, -237.613, 462.004)
(320.066, -617.655, -804.32)
(184.282, 203.773, -363.009)
(-1230.54, 26.763, -492.975)
(-131.383, 554.025, -368.918)
(-686.002, 397.343, 150.694)
(2.28879, -1031.85, 247.933)
(-211.034, -524.635, -605.02)
(362.543, -136.688, 1002.22)
(-170.902, -1318.09, 264.289)
(-246.13, -323.157, -825.773)
(-1011.45, -184.706, 315.065)
(-990.324, 528.55, 750.131)
(-439.353, -895.85, 75.3456)
(656.787, -145.396, -668.95)
(1079.54, 856.393, 227.611)
(-558.979, -238.664, 93.812)
(-285.979, -441.761, -750.442)
(45.7905, 243.199, -1441.11)
(148.921, -50.8119, -650.495)
(627.249, 403.319, 665.664)
(-44.92, -506.845, 58.2744)
(-153.843, 206.108, 619.774)
(1058.17, -355.084, -599.932)
(-350.357, 719.688, 789.941)
(391.771, 901.585, 526.99)
(631.129, -564.822, -269.883)
(433.021, 635.499, -1003.12)
(-349.177, -156.772, 1321.04)
(-1223.04, -427.092, -48.5543)
(475.75, 31.3584, -265.029)
(507.522, 593.356, 550.012)
(699.245, 116.407, -3.81851)
(-391.982, -692.849, -696.361)
(-505.568, -555.02, 15.0565)
(-413.602, 504.074, 667.21)
(-884.971, 66.856, -293.928)
(914.282, -799.577, 177.41)
(401.984, 335.04, 594.831)
(49.0738, 1043.55, 956.445)
(-982.407, 503.226, -95.4727)
(-931.894, -651.965, 276.052)
(-563.639, -148.689, -229.999)
(-688.518, 186.586, -195.191)
(-1182.68, -559.129, 139.628)
(158.969, 519.606, 178.964)
(-121.201, 755.201, 487.684)
(-436.579, -815.358, 352.945)
(144.047, 281.189, 625.994)
(-527.614, -397.101, -940.327)
(227.535, -241.464, -78.5506)
(854.631, 417.464, -353.397)
(-236.09, 502.33, 479.524)
(259.406, -249.46, 20.5453)
(-160.446, 706.549, -76.3288)
(625.535, -531.05, -235.84)
(574.708, 503.878, 57.2712)
(385.683, 346.64, 913.812)
(-1.69287, 320.811, -696.55)
(-1083.27, -667.793, 595.591)
(-216.529, 643.878, 188.4)
(-542.776, 671.071, 650.869)
(-705.101, 760.905, 86.2572)
(795.914, 619.509, 700.426)
(600.337, -727.112, 397.577)
(530.396, 558.146, -731.441)
(-173.48, 447.669, -505.336)
(-865.793, -610.435, -92.9651)
(-291.045, -9.24699, 349.951)
(701.179, -1037.97, 434.684)
(48.9746, -29.0498, 676.064)
(730.909, -124.864, 318.387)
(-144.367, -363.577, -986.486)
(-312.333, -763.884, -68.9663)
(234.098, 768.756, -713.292)
(-76.8407, -602.36, -1211.48)
(-352.556, -820.045, 223.924)
(919.986, -513.452, -215.436)
(1338.52, 125.001, 124.666)
(144.015, -670.03, -729.092)
(-927.176, -85.5493, 181.738)
(-489.929, 1225.84, 455.97)
(426.768, -401.711, -186.32)
(-311.618, -857.385, 88.7971)
(-769.832, -737.325, 1000.88)
(-491.934, -335.421, 305.609)
(-14.2031, 993.334, -110.914)
(-69.9611, -245.672, -443.91)
(520.92, 391.417, -160.319)
(-1261.4, 95.7147, -73.7628)
(193.594, 1048.76, 356.837)
(-355.6, 672.995, 815.282)
(-599.589, -602.622, -259.855)
(85.1677, -809.005, 967.406)
(-173.741, 1234.11, -581.758)
(1046.79, 141.412, -751.56)
(-336.051, -356.581, 239.754)
(-533.132, 559.333, 561.32)
(-613.866, -152.212, 320.172)
(457.971, -755.882, -580.958)
(342.262, -36.7448, -667.367)
(249.651, 882.614, 170.274)
(925.327, -5.31547, -133.332)
(-1062.9, -353.489, -502.003)
(-505.648, 541.524, 280.604)
(-162.698, 1200.44, 733.938)
(1035.38, 346.394, 188.361)
(620.985, 280.925, -951.393)
(564.742, -106.171, -249.981)
(736.045, 71.233, 11.5502)
(916.998, 256.221, -907.922)
(-100.362, 293.158, 480.911)
(96.8162, 726.185, 534.917)
(107.6, 162.536, -970.558)
(-291.835, 620.88, 144.999)
(728.13, -840.578, -289.028)
(-230.518, -213.016, -133.166)
(-571.838, -408.655, 731.821)
(152.444, 664.873, 269.67)
(-295.855, -134.773, -155.723)
(319.278, 211.106, 619.9)
(-599.366, -559.053, -239.058)
(-441.252, 66.3373, 623.183)
(-599.559, 837.832, 206.228)
(310.678, -520.947, 469.252)
(644.695, 604.816, -1092.11)
(265.305, 444.203, 478.806)
(407.944, 958.553, 288.67)
(771.748, 522.431, 463.741)
(-843.816, 626.471, 635.117)
(-837.674, -46.0589, -585.956)
(-114.554, -615.77, 857.647)
(427.272, -259.602, 485.708)
(697.79, -56.1236, -800.506)
(142.156, 391.073, -184.696)
(-1007.03, -143.879, -850.391)
(-286.477, 587.591, -181.584)
(-804.997, 49.3263, 27.1153)
(400.785, -973.948, -130.311)
(151.745, -234.558, -779.605)
(193.51, -449.176, 956.749)
(368.158, -1275.33, -272.805)
(74.7993, 21.8921, -916.972)
(-872.03, -613.81, -138.642)
(-1241.31, -205.002, 489.826)
(-15.91, -921.742, -389.094)
(766.585, 384.438, -405.656)
(542.206, 954.405, 863.561)
(-408.194, -417.58, -192.933)
(76.769, -123.645, -904.941)
(202.488, 863.291, -1162.66)
(273.874, 295.604, -534.336)
(256.897, 236.771, 936.568)
(167.962, -464.447, -135.587)
(-339.456, -153.414, 558.122)
(1198.66, 304.272, -276.33)
(725.333, 850.245, -125.24)
(480.722, 775.688, 641.306)
(-797.299, -266.127, 289.267)
(362.63, -740.764, 957.802)
(-40.8778, 1166.16, -728.038)
(337.343, -366.716, -1196.8)
(-219.236, -158.952, 473.532)
(159.936, 751.281, 567.591)
(-295.613, 151.284, 626.287)
(-294.797, -891.988, -485.859)
(-175.351, -201.273, -701.864)
(593.036, 673.528, -254.938)
(574.94, -430.455, -598.489)
(-1185.82, 162.955, 272.012)
(2.53135, 717.817, 335.26)
(754.889, 1154.89, 320.265)
(973.081, -162.324, -504.221)
(-37.5433, -51.4852, -1168.6)
(212.01, -357.257, -469.165)
(555.505, -273.196, -404.659)
(190.604, -208.087, -1285)
(324.636, 315.206, 350.065)
(650.742, 610.949, 161.651)
(-456.045, 77.7861, -875.187)
(100.165, 688.107, 90.3369)
(44.7983, -1085.62, -373.768)
(-320.15, -86.3182, 79.3772)
(-106.151, -88.5122, 1005.22)
(507.37, 526.212, -60.7759)
(-352.653, 12.7266, 73.6038)
(678.467, 52.7837, 260.146)
(-769.094, -227.121, 292.981)
(88.575, 272.073, 711.05)
(-4.6936, 1022.87, 240.173)
(321.968, -596.815, 358.123)
(8.27669, 223.082, -1387.2)
(636.731, 282.164, 109.158)
(804.397, 670.757, -267.587)
(1015.29, 119.748, -196.038)
(7.6489, 954.434, 772.569)
(-968.042, 331.721, -4.35381)
(222.228, -479.579, 921.125)
(507.26, -417.515, 232.885)
(-10.371, -383.551, -991.792)
(127.048, 279.314, -336.306)
(-1283.78, 317.469, -95.3578)
(-106.327, 650.176, -162.084)
(-538.4, 412.619, 437.104)
(-138.598, -1051.57, -34.1513)
(-448.964, -291.998, -631.66)
(560.39, -470.622, 786.798)
(-354.966, -1307.15, -42.1598)
(-496.512, -31.2796, -774.215)
(-921.263, -149.251, 534.246)
(-657.23, 394.457, 1111.42)
(-573.711, -819.191, -32.2153)
(434.325, -16.2355, -843.268)
(1247.86, 616.004, 118.265)
(-555.123, -187.974, 186.338)
(-539.25, -161.351, -723.377)
(-257.62, 653.908, -1282.22)
(-25.6051, 127.879, -656.425)
(835.694, 109.846, 537.37)
(-127.207, -492.192, -62.2175)
(43.7072, 28.9638, 668.968)
(791.792, -282.847, -948.049)
(547.605, -714.302, 674.248)
(833.11, -737.134, -81.3645)
(-456.684, 115.409, -753.86)
(826.223, 713.813, -636.744)
(-400.75, -1099.75, 722.214)
(-516.567, 504.438, 1076.71)
(115.079, 86.4084, -526.168)
(536.352, -757.733, -224.345)
(174.952, -242.611, -642.683)
(-600.208, 869.009, 56.3978)
(-591.228, 223.84, 405.237)
(350.434, -551.175, 666.13)
(38.0807, 559.149, 748.29)
(-736.507, -366.647, -910.955)
(266.101, -731.846, -145.804)
(872.786, -1043.37, 394.737)
(425.994, 350.288, 960.886)
(-765.862, 133.197, 874.873)
(-156.688, 420.481, 437.426)
(156.378, 386.585, 610.793)
(-673.741, 331.926, 1080.16)
(494.885, -286.069, -23.302)
(651.74, -512.019, 368.682)
(-896.595, -81.7978, 411.588)
(185.96, -668.785, 99.1503)
(-281.166, 1104.37, 146.952)
(-204.901, 28.8921, -270.977)
(541.483, -5.46651, -858.094)
(394.732, -434.192, 440.093)
(-226.286, -73.2956, -270.862)
(693.11, 34.5397, 221.78)
(-429.561, 81.1298, -733.364)
(535.028, -307.838, -454.359)
(223.763, -1026.19, -28.6848)
(429.414, 611.041, -174.175)
(-846.822, -113.488, 1115.42)
(583.278, -186.463, 349.252)
(506.155, -514.407, 804.839)
(673.168, 55.8115, 792.032)
(562.089, -997.13, -444.584)
(-728.327, -477.857, -536.987)
(713.975, 437.403, -653.277)
(507.98, 472.943, 64.4088)
(-658.835, 451.09, 702.372)
(-91.453, -229.744, 382.247)
(-1031.25, -506.36, -661.884)
(-135.281, -644.663, 162.526)
(-112.304, -523.661, -603.619)
(-207.8, 1016.45, -223.212)
(-766.134, 265.049, 169.158)
(892.572, 491.669, -340.808)
(-399.751, 1234.88, -389.477)
(-872.83, 11.638, 291.451)
(-390.379, -37.6166, -1001.3)
(217.106, -575.368, -1201.92)
(-526.474, 719.359, -454.536)
(-193.357, 147.738, 916.946)
(1087.84, -420.255, 768.505)
(-327.619, 84.1343, -513.62)
(-883.844, 129.195, 205.494)
(-954.788, -587.311, 938.876)
(-421.931, -80.3, 513.254)
(993.147, -18.009, 112.029)
(-174.584, 469.494, -106.78)
(455.604, -72.2707, -487.308)
(-1.94764, 474.164, 1175.12)
(836.863, 190.057, 726.806)
(172.273, -79.5573, 1099.11)
(-845.898, 156.657, -223.829)
(-481.817, -1153.52, 186.695)
(693.698, 1133.73, 353.671)
(884.47, 130.822, -938.723)
(-490.246, -200.439, 130.559)
(-33.5651, 127.994, 945.861)
(-563.469, -25.0875, 429.398)
(-152.824, -179.747, -1030.99)
(238.178, 305.013, -643.514)
(770.441, 213.764, 480.679)
(690.396, -335.026, -533.991)
(-1025.23, 674.062, -35.4451)
(-22.1324, 309.05, 729.154)
(667.145, 160.292, 1239.12)
(1002.9, -438.231, -172.074)
(660.132, 544.064, -798.692)
(354.72, -135.363, -498.545)
(598.085, -312.821, -302.337)
(864.921, 362.839, -922.558)
(114.672, -150.838, 539.803)
(548.858, -59.2164, 719.794)
(197.527, 735.06, -632.968)
(191.82, 348.703, 577.318)
(-9.52431, -559.352, -1003.65)
(-312.521, 93.8429, -98.8518)
(-705.944, -473.599, 553.992)
(552.368, 75.3156, 476.692)
(-309.339, 180.532, -40.7605)
(373.072, -487.783, 392.001)
(-817.042, 163.857, -185.799)
(-292.237, -212.043, 676.089)
(104.733, 558.233, 883.952)
(-117.293, -750.217, -107.339)
(893.961, 800.855, -730.486)
(488.556, -241.282, 447.274)
(938.154, 93.7804, 528.814)
(919.663, -424.908, 239.285)
(-222.315, 253.003, 1180.86)
(-652.011, 788.024, -32.5923)
(-502.159, -882.586, 311.015)
(143.102, -682.139, -8.71724)
(492.725, 226.611, -914.735)
(367.451, 268.15, 18.28)
(-841.126, 1007.48, -188.318)
(176.861, 565.229, 330.971)
(-570.134, 378.624, 427.527)
(-344.492, -590.808, -811.452)
(-34.5193, 372.991, -738.589)
(-162.046, -1011.53, 324.221)
(-567.38, -627.205, -1058.83)
(79.2173, 639.414, -657.105)
(-1058.4, 189.516, -16.9387)
(-1069.75, 115.89, 815.475)
(-619.337, -183.934, -764.097)
(832.568, 135.189, -434.232)
(1030.44, -386.113, 860.067)
(-580.58, 114.482, -167.448)
(-15.915, 555.189, -729.116)
(734.989, 1189.23, -428.449)
(406.073, 410.924, -337.86)
(340.384, -674.632, 654.391)
(-180.917, -217.918, -426.716)
(-361.118, -324.836, 462.972)
(1101.62, -199.568, -593.582)
(-737.584, 278.077, -802.092)
(-1068.02, 314.8, -65.5797)
(183.617, -515.038, 700.86)
(2.76478, 878.406, 908.852)
(-529.447, -690.241, -1065.32)
(914.853, 86.7572, -914.396)
(-101.452, 5.66881, 535.946)
(-954.295, 20.8555, 32.3871)
(-426.328, -134.577, 550.13)
(1044.49, -62.1254, 154.235)
(586.413, -282.101, -374.715)
(-499.763, 191.132, -764.22)
(591.31, 493.871, -529.604)
(-90.9532, -1024.02, 670.694)
(-770.804, -172.365, -61.7974)
(-1239.83, 318.259, -606.41)
(255.79, 769.303, -755.128)
(704.8, -353.829, -864.726)
(518.665, 185.036, -299.074)
(358.043, 473.617, -440.979)
(859.851, -127.97, -987.49)
(-505.447, 267.53, -15.4916)
(-692.655, 386.888, -439.774)
(503.55, -684.941, -507.221)
(-625.015, -146.69, -281.999)
(1082.88, 342.21, 174.775)
(77.7494, -225.314, 243.796)
(-475.944, 233.135, 865.266)
(-475.462, 228.322, -509.728)
(6.01948, -293.105, 209.755)
(-300.062, 651.618, -127.033)
(145.292, -503.979, 673.664)
(-634.772, 181.714, 389.238)
(-963.471, -322.101, -268.215)
(229.825, 613.43, 398.734)
(597.594, -481.391, -1176.98)
(-394.312, 483.988, -327.462)
(-524.995, 374.126, -867.746)
(-153.032, 789.16, -661.356)
(-1209.29, -130.234, 168.866)
(-108.053, -977.258, 283.644)
(-165.38, 645.357, 827.053)
(124.546, 671.681, 138.562)
(870.164, -152.525, -591.964)
(-58.1773, -92.3107, -441.987)
(6.32915, -1275.66, 361.43)
(-418.576, -387.179, -367.684)
(-492.109, -502.022, 396.221)
(894.379, 267.152, 504.876)
(665.275, -467.544, -156.965)
(-152.472, 899.824, 567.134)
(1141.49, 171.726, 709.894)
(541.831, -649.706, -362.234)
(-28.5582, -596.881, 894.057)
(-836.999, -403.087, 979.672)
(776.107, -202.556, 598.234)
(416.119, 141.98, -840.648)
(-770.085, 896.756, -743.918)
(138.488, -361.969, 477.512)
(625.694, -623.102, -245.663)
(232.829, -847.733, -1168.41)
(269.523, -262.187, -553.641)
(-527.891, 848.808, -8.54514)
(454.807, 56.828, 228.531)
(-406.687, 222.254, 485.259)
(632.659, 526.522, -963.459)
(-630.506, -841.002, 399.859)
(-655.435, -192.745, 881.654)
(652.139, 584.097, 154.045)
(-670.55, 1071.22, -21.6219)
(296.785, -1277.05, 415.596)
(74.1399, -678.138, -1102.38)
(47.2621, 493.285, 228.032)
(-328.753, -145.814, 884.773)
(72.9389, 412.491, 571.874)
(426.817, 331.433, -909.168)
(395.639, -311.318, -557.156)
(-465.15, -779.791, 214.216)
(-349.549, -278.211, -821.249)
(1030.35, 385.063, 544.816)
(-103.611, -245.559, 746.078)
(-802.044, -740.559, 902.495)
(-752.577, -493.314, -646.331)
(422.789, -772.878, -770.453)
(-49.1759, -143.727, -607.965)
(-393.375, -242.74, -577.325)
(244.065, -808.121, -1009.07)
(-417.992, -48.9003, 387.531)
(-658.81, -461.586, 419.239)
(721.868, -546.897, -399.736)
(-114.77, -421.933, 548.165)
(66.5764, 452.088, -1054.26)
(274.366, 195.117, 53.856)
(-234.977, 788.945, 593.222)
(-450.915, -523.769, 245.68)
(308.334, 133.278, 130.808)
(-725.539, -27.1711, 60.2845)
(624.855, 553.426, 179.454)
(-315.851, 292.694, 634.059)
(-60.9169, -513.846, 914.448)
(-431.011, 566.341, -285.644)
(456.043, -1120.73, -714.231)
(-632.798, -275.173, 144.24)
(-660.329, -840.918, 159.358)
(-890.761, -477.03, -250.145)
(-250.337, -99.1644, 1198.07)
(919.117, 23.4219, 449.265)
(-522.269, 907.159, 179.307)
(-561.645, 311.626, -270.76)
(333.76, -434.537, -911.402)
(-4.19414, -454.111, -32.0038)
(1246.92, 50.194, 447.924)
(163.277, -520.166, 403.824)
(368.433, 167.951, 698.024)
(127.233, 713.726, -774.978)
(629.099, -131.59, -522.25)
(-796.464, 720.669, 29.2514)
(330.353, 934.187, -924.439)
(724.963, -393.132, -408.397)
(689.342, 709.057, 422.452)
(256.302, 681.869, 1136.74)
(540.236, 671.37, -508.589)
(-129.796, -689.86, -638.161)
(-1207.5, -648.23, 269.004)
(459.021, 397.94, 95.7169)
(746.553, -259.805, -463.961)
(678.029, -1266.9, -270.732)
(243.959, -537.673, -315.111)
(-965.09, 88.2436, 245.012)
(133.698, 317.71, -378.802)
(-262.986, 437.085, 435.961)
(-435.896, -676.654, -978.708)
(882.095, 32.422, 696.826)
(1103.05, -155.043, -57.5099)
(-463.176, -466.172, -598.612)
(237.383, 691.301, -1031.2)
(335.591, -724.167, 1120.09)
(-677.981, 562.895, 950.838)
(26.3541, -97.3238, -536.093)
(868.848, -383.528, -100.854)
(262.203, -361.092, -550.792)
(-990.858, 363.093, -70.5001)
(-597.801, 32.6424, 453.256)
(626.721, 49.1502, 689.298)
(-269.083, 751.663, 486.451)
(-416.279, -1036.4, -509.206)
(636.466, -470.522, 34.4418)
(1328.56, -163.112, 463.171)
(174.716, 885.082, 643.101)
(-672.004, 72.3361, 955.441)
(-357.245, 417.036, 301.917)
(-77.1628, 626.013, 386.165)
(-705.666, 354.506, 1052.24)
(567.96, 31.7666, -60.8405)
(839.495, 108.703, 326.016)
(-668.735, -350.334, 640.343)
(542.642, -361.791, 257.549)
(-864.857, 741.381, -150.526)
